complaint_id,nps_score,nps_segment,product,date_received,submitted_via,company_response_to_consumer,timely_response
1476659,6,Detractor,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1480340,7,Passive,Student loan,07/21/2015,Web,Closed with explanation,Yes
1470013,6,Detractor,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1508479,7,Passive,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1476456,9,Promoter,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1499125,3,Detractor,Student loan,08/03/2015,Web,Closed with explanation,No
1488570,7,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1470643,6,Detractor,Checking or savings account,07/15/2015,Web,Closed with explanation,Yes
1479174,8,Passive,Personal loan,07/21/2015,Web,Closed with explanation,Yes
1470022,10,Promoter,Credit card or prepaid card,07/15/2015,Web,Closed with monetary relief,Yes
1476966,6,Detractor,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1476471,9,Promoter,Checking or savings account,07/21/2015,Web,Closed with monetary relief,Yes
1458926,9,Promoter,Mortgage,07/09/2015,Web,Closed with non-monetary relief,Yes
1470023,8,Passive,Credit card or prepaid card,07/15/2015,Web,Closed with explanation,Yes
1468903,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1478257,8,Passive,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1476891,9,Promoter,Credit card or prepaid card,07/21/2015,Web,Closed with non-monetary relief,Yes
1509186,8,Passive,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1518175,9,Promoter,Credit card or prepaid card,08/13/2015,Web,Closed with non-monetary relief,Yes
1518178,9,Promoter,Credit card or prepaid card,08/13/2015,Web,Closed with monetary relief,Yes
1499149,6,Detractor,Credit card or prepaid card,08/03/2015,Web,Closed with explanation,Yes
1479169,6,Detractor,Student loan,07/21/2015,Web,Closed with explanation,Yes
1489102,7,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1489046,9,Promoter,Mortgage,07/27/2015,Web,Closed with non-monetary relief,Yes
1499160,7,Passive,Checking or savings account,08/03/2015,Web,Closed with explanation,Yes
1499169,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1461201,6,Detractor,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1459678,7,Passive,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1518196,6,Detractor,Mortgage,08/13/2015,Web,Closed with explanation,Yes
1488607,7,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1518325,7,Passive,Mortgage,08/13/2015,Web,Closed with explanation,Yes
1528159,8,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1489601,9,Promoter,Credit card or prepaid card,07/27/2015,Web,Closed with monetary relief,Yes
1508546,10,Promoter,Credit card or prepaid card,08/07/2015,Web,Closed with monetary relief,Yes
1470078,8,Passive,Credit card or prepaid card,07/15/2015,Web,Closed with non-monetary relief,Yes
1479214,8,Passive,Personal loan,07/21/2015,Web,Closed with explanation,Yes
1518309,8,Passive,Mortgage,08/13/2015,Web,Closed with explanation,Yes
1528173,7,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1470079,7,Passive,Checking or savings account,07/15/2015,Web,Closed with explanation,Yes
1489124,7,Passive,Student loan,07/27/2015,Web,Closed with explanation,Yes
1509143,8,Passive,Credit card or prepaid card,08/07/2015,Web,Closed with explanation,Yes
1470086,7,Passive,Student loan,07/15/2015,Web,Closed with explanation,Yes
1470090,10,Promoter,Credit card or prepaid card,07/15/2015,Web,Closed with monetary relief,Yes
1529418,6,Detractor,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1509096,6,Detractor,Checking or savings account,08/07/2015,Web,Closed with explanation,Yes
1508559,8,Passive,Student loan,08/07/2015,Web,Closed with explanation,Yes
1470064,7,Passive,Checking or savings account,07/15/2015,Web,Closed with explanation,Yes
1470096,8,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1479226,6,Detractor,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1528192,6,Detractor,Student loan,08/20/2015,Web,Closed with explanation,Yes
1528203,6,Detractor,Student loan,08/20/2015,Web,Closed with explanation,Yes
1518235,7,Passive,Credit card or prepaid card,08/13/2015,Web,Closed with explanation,Yes
1468681,9,Promoter,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1459724,8,Passive,Student loan,07/09/2015,Web,Closed with monetary relief,Yes
1509214,8,Passive,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1500139,7,Passive,Mortgage,08/03/2015,Web,Closed,Yes
1489223,5,Detractor,Credit card or prepaid card,07/27/2015,Web,Closed with explanation,Yes
1479234,5,Detractor,Student loan,07/21/2015,Web,Closed with explanation,Yes
1528212,6,Detractor,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1470116,3,Detractor,Checking or savings account,07/15/2015,Web,Closed with explanation,Yes
1499227,8,Passive,Credit card or prepaid card,08/03/2015,Web,Closed with explanation,Yes
1518248,6,Detractor,Personal loan,08/13/2015,Web,Closed with explanation,Yes
1489224,6,Detractor,Checking or savings account,07/27/2015,Web,Closed with explanation,Yes
1528214,7,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1508321,6,Detractor,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1508599,8,Passive,Credit card or prepaid card,08/07/2015,Web,Closed with explanation,Yes
1500171,6,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1489326,7,Passive,Credit card or prepaid card,07/27/2015,Web,Closed with explanation,Yes
1488674,8,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1509142,9,Promoter,Checking or savings account,08/07/2015,Web,Closed with monetary relief,Yes
1499248,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1499249,8,Passive,Mortgage,08/03/2015,Web,Closed with non-monetary relief,Yes
1528230,7,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1489225,7,Passive,Personal loan,07/27/2015,Web,Closed with explanation,Yes
1488682,9,Promoter,Credit card or prepaid card,07/27/2015,Web,Closed with monetary relief,Yes
1499254,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1518274,7,Passive,Credit card or prepaid card,08/13/2015,Web,Closed with explanation,Yes
1518279,7,Passive,Mortgage,08/13/2015,Web,Closed,Yes
1479277,8,Passive,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1479278,9,Promoter,Mortgage,07/21/2015,Web,Closed with monetary relief,Yes
1518280,7,Passive,Credit card or prepaid card,08/13/2015,Web,Closed with explanation,Yes
1518283,8,Passive,Personal loan,08/13/2015,Web,Closed with explanation,Yes
1488689,8,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1458902,10,Promoter,Personal loan,07/09/2015,Web,Closed with monetary relief,Yes
1479283,6,Detractor,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1478252,7,Passive,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1489112,8,Passive,Credit card or prepaid card,07/27/2015,Web,Closed with explanation,Yes
1488709,10,Promoter,Mortgage,07/27/2015,Web,Closed with monetary relief,Yes
1508637,6,Detractor,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1518306,8,Passive,Checking or savings account,08/13/2015,Web,Closed with explanation,Yes
1499282,7,Passive,Credit card or prepaid card,08/03/2015,Web,Closed with explanation,Yes
1499285,5,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1488710,7,Passive,Student loan,07/27/2015,Web,Closed with explanation,Yes
1470176,6,Detractor,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1516708,7,Passive,Mortgage,08/13/2015,Web,Closed with explanation,Yes
1470087,8,Passive,Student loan,07/15/2015,Web,Closed with explanation,Yes
1528284,7,Passive,Student loan,08/20/2015,Web,Closed with explanation,Yes
1508653,5,Detractor,Credit card or prepaid card,08/07/2015,Web,Closed with explanation,Yes
1518835,7,Passive,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1468665,7,Passive,Mortgage,07/15/2015,Web,Closed,Yes
1518841,9,Promoter,Mortgage,08/14/2015,Web,Closed with monetary relief,Yes
1518842,7,Passive,Student loan,08/14/2015,Web,Closed with explanation,Yes
1528295,8,Passive,Personal loan,08/20/2015,Web,Closed with explanation,Yes
1489113,6,Detractor,Credit card or prepaid card,07/27/2015,Web,Closed with explanation,Yes
1468696,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1518667,8,Passive,Checking or savings account,08/14/2015,Web,Closed with explanation,Yes
1520132,9,Promoter,Credit card or prepaid card,08/14/2015,Web,Closed with monetary relief,Yes
1476931,8,Passive,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1518844,6,Detractor,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1459822,8,Passive,Credit card or prepaid card,07/09/2015,Web,Closed with explanation,Yes
1518849,8,Passive,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1479326,10,Promoter,Mortgage,07/21/2015,Web,Closed with monetary relief,Yes
1499314,7,Passive,Credit card or prepaid card,08/03/2015,Web,Closed with explanation,Yes
1508663,9,Promoter,Mortgage,08/07/2015,Web,Closed with non-monetary relief,Yes
1518795,10,Promoter,Credit card or prepaid card,08/14/2015,Web,Closed with monetary relief,Yes
1518703,6,Detractor,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1499317,6,Detractor,Student loan,08/03/2015,Web,Closed with explanation,Yes
1470202,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1518856,6,Detractor,Credit card or prepaid card,08/14/2015,Web,Closed with explanation,Yes
1479336,8,Passive,Credit card or prepaid card,07/21/2015,Web,Closed with non-monetary relief,Yes
1479337,8,Passive,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1488749,8,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1488750,10,Promoter,Mortgage,07/27/2015,Web,Closed with non-monetary relief,Yes
1518677,7,Passive,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1459841,7,Passive,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1459843,7,Passive,Checking or savings account,07/09/2015,Web,Closed with explanation,Yes
1500244,6,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1518866,8,Passive,Credit card or prepaid card,08/14/2015,Web,Closed with monetary relief,Yes
1489191,7,Passive,Personal loan,07/27/2015,Web,Closed with explanation,Yes
1470221,7,Passive,Personal loan,07/15/2015,Web,Closed with explanation,Yes
1488773,6,Detractor,Checking or savings account,07/27/2015,Web,Closed with explanation,Yes
1488775,8,Passive,Mortgage,07/27/2015,Web,Closed with non-monetary relief,Yes
1518802,7,Passive,Checking or savings account,08/14/2015,Web,Closed with explanation,Yes
1528337,5,Detractor,Student loan,08/20/2015,Web,Closed with explanation,Yes
1488769,9,Promoter,Credit card or prepaid card,07/27/2015,Web,Closed with monetary relief,Yes
1470224,10,Promoter,Checking or savings account,07/15/2015,Web,Closed with monetary relief,Yes
1519398,6,Detractor,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1518877,6,Detractor,Checking or savings account,08/14/2015,Web,Closed with explanation,Yes
1470232,8,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1468860,8,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1479370,7,Passive,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1518774,8,Passive,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1479378,5,Detractor,Credit card or prepaid card,07/21/2015,Web,Closed with explanation,Yes
1499350,6,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1518733,6,Detractor,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1528363,10,Promoter,Mortgage,08/20/2015,Web,Closed with non-monetary relief,Yes
1468667,8,Passive,Mortgage,07/15/2015,Web,Closed,Yes
1518687,8,Passive,Credit card or prepaid card,08/14/2015,Web,Closed with explanation,Yes
1528373,8,Passive,Personal loan,08/20/2015,Web,Closed with explanation,Yes
1489265,8,Passive,Credit card or prepaid card,07/27/2015,Web,Closed with non-monetary relief,Yes
1459891,9,Promoter,Mortgage,07/09/2015,Web,Closed with monetary relief,Yes
1508714,6,Detractor,Student loan,08/07/2015,Web,Closed with explanation,Yes
1518675,8,Passive,Credit card or prepaid card,08/14/2015,Web,Closed with explanation,Yes
1518662,6,Detractor,Credit card or prepaid card,08/14/2015,Web,Closed with explanation,Yes
1518906,6,Detractor,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1508730,8,Passive,Student loan,08/07/2015,Web,Closed with explanation,Yes
1470271,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1459907,8,Passive,Credit card or prepaid card,07/09/2015,Web,Closed with explanation,Yes
1499382,5,Detractor,Mortgage,08/03/2015,Web,Closed,Yes
1499383,5,Detractor,Checking or savings account,08/03/2015,Web,Closed with explanation,Yes
1527705,9,Promoter,Mortgage,08/20/2015,Web,Closed with non-monetary relief,Yes
1479425,8,Passive,Credit card or prepaid card,07/21/2015,Web,Closed with explanation,Yes
1459912,8,Passive,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1508744,10,Promoter,Student loan,08/07/2015,Web,Closed with non-monetary relief,Yes
1499394,7,Passive,Credit card or prepaid card,08/03/2015,Web,Closed with explanation,Yes
1458768,8,Passive,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1459921,7,Passive,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1458880,7,Passive,Credit card or prepaid card,07/09/2015,Web,Closed with explanation,Yes
1470289,6,Detractor,Personal loan,07/15/2015,Web,Closed with explanation,Yes
1518818,7,Passive,Mortgage,08/14/2015,Web,Closed with explanation,Yes
1528428,7,Passive,Checking or savings account,08/20/2015,Web,Closed with explanation,Yes
1488848,8,Passive,Student loan,07/27/2015,Web,Closed with explanation,Yes
1489605,8,Passive,Personal loan,07/27/2015,Web,Closed with explanation,Yes
1518921,9,Promoter,Checking or savings account,08/14/2015,Web,Closed with explanation,Yes
1518923,10,Promoter,Credit card or prepaid card,08/14/2015,Web,Closed with non-monetary relief,Yes
1470297,7,Passive,Personal loan,07/15/2015,Web,Closed with explanation,Yes
1479435,9,Promoter,Credit card or prepaid card,07/21/2015,Web,Closed with monetary relief,Yes
1479437,7,Passive,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1459932,8,Passive,Personal loan,07/09/2015,Web,Closed with explanation,Yes
1528433,8,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1470306,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1499408,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1489357,6,Detractor,Checking or savings account,07/27/2015,Web,Closed,Yes
1489359,8,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1528452,8,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1487448,8,Passive,Credit card or prepaid card,07/27/2015,Web,Closed with explanation,Yes
1479455,6,Detractor,Checking or savings account,07/21/2015,Web,Closed with explanation,Yes
1488880,8,Passive,Mortgage,07/27/2015,Web,Closed with monetary relief,Yes
1508797,7,Passive,Mortgage,08/07/2015,Web,Closed with explanation,Yes
1528475,8,Passive,Mortgage,08/20/2015,Web,Closed with explanation,Yes
1479460,9,Promoter,Credit card or prepaid card,07/21/2015,Web,Closed with monetary relief,Yes
1470343,9,Promoter,Credit card or prepaid card,07/15/2015,Web,Closed with non-monetary relief,Yes
1459970,7,Passive,Personal loan,07/09/2015,Web,Closed with explanation,Yes
1488886,10,Promoter,Checking or savings account,07/27/2015,Web,Closed with monetary relief,Yes
1479481,7,Passive,Checking or savings account,07/21/2015,Web,Closed,Yes
1470354,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1488896,7,Passive,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1489101,9,Promoter,Mortgage,07/27/2015,Web,Closed with explanation,Yes
1500144,8,Passive,Mortgage,08/03/2015,Web,Closed,Yes
1479496,8,Passive,Student loan,07/21/2015,Web,Closed with explanation,Yes
1460904,7,Passive,Checking or savings account,07/09/2015,Web,Closed with explanation,Yes
1470366,9,Promoter,Checking or savings account,07/15/2015,Web,Closed with explanation,Yes
1499456,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1459985,9,Promoter,Mortgage,07/09/2015,Web,Closed with non-monetary relief,Yes
1528508,6,Detractor,Credit card or prepaid card,08/20/2015,Web,Closed with explanation,Yes
1500181,6,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1499458,6,Detractor,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1518950,6,Detractor,Checking or savings account,08/14/2015,Web,Closed with explanation,Yes
1470638,8,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1488925,8,Passive,Checking or savings account,07/27/2015,Web,Closed with monetary relief,Yes
1479512,10,Promoter,Checking or savings account,07/21/2015,Web,Closed with non-monetary relief,Yes
1527804,9,Promoter,Mortgage,08/20/2015,Web,Closed with non-monetary relief,Yes
1470392,7,Passive,Mortgage,07/15/2015,Web,Closed with explanation,Yes
1500122,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
1458773,8,Passive,Checking or savings account,07/09/2015,Web,Closed with non-monetary relief,Yes
1487406,7,Passive,Personal loan,07/27/2015,Web,Closed with explanation,Yes
1458945,6,Detractor,Mortgage,07/09/2015,Web,Closed with explanation,Yes
1488937,5,Detractor,Personal loan,07/27/2015,Web,Closed with explanation,Yes
1479522,7,Passive,Mortgage,07/21/2015,Web,Closed with explanation,Yes
1509187,7,Passive,Student loan,08/07/2015,Web,Closed with explanation,Yes
1499496,7,Passive,Mortgage,08/03/2015,Web,Closed with explanation,Yes
